Assistance No.;Job No.;Vessel;Description;Vessel Name;Job;Departure;Arrival;Start Mobilisation;Ordered;On Site;Start - On Site;Lignes;Start Job;Start Job - End Job;Lignes2;End Job;End Job - End Mobilisation;Lignes3;End Mobilisation;Total;Lignes4;Assistant Hrs;Running Hrs.;Time Registration;Used Configuration;Comments
ASS21005942;JOB21003054;SOUTHAMPTON;Southampton;NORDIC ACE;LOCK ONLY;Noordelijk Insteekdok ICO WEST;;18/01/21 11:31:07;18/01/21 16:45:00;18/01/21 13:50:20;;;18/01/21 14:03:02;;;18/01/21 14:35:15;;;18/01/21 15:31:09;;;0,5;4,;Finished;TOWING WINCH FWD / STBD;VRAI
ASS21005548;JOB21002862;SOUTHAMPTON;Southampton;THERMOPYLAE;LOCK;Zuidelijk Insteekdok WALLENIUS;;17/01/21 07:58:10;17/01/21 09:00:00;17/01/21 08:44:45;;;17/01/21 08:56:49;;;17/01/21 10:23:52;;;17/01/21 10:54:00;;;1,5;2,9;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21005526;JOB21002855;SOUTHAMPTON;Southampton;GEORGIY USHAKOV;VOORHAVEN;LNG LNG TERMINAL;;17/01/21 06:26:42;17/01/21 07:00:00;17/01/21 06:48:00;;;17/01/21 07:03:24;;;17/01/21 07:38:44;;;17/01/21 07:57:08;;;0,6;1,5;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21005441;JOB21002820;SOUTHAMPTON;Southampton;NORDIC ACE;LOCK ONLY;;Noordelijk Insteekdok ICO WEST;16/01/21 22:30:00;16/01/21 17:47:00;16/01/21 23:09:15;;;16/01/21 23:12:53;;;16/01/21 23:33:09;;;17/01/21 00:03:00;;;0,3;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21005370;JOB21002798;SOUTHAMPTON;Southampton;ANTARES LEADER;LOCK;;Zuidelijk Insteekdok ZID OOST;16/01/21 18:20:00;16/01/21 16:21:00;16/01/21 18:50:00;;;16/01/21 18:51:36;;;16/01/21 21:06:31;;;16/01/21 21:35:00;;;2,2;3,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21005292;JOB21002774;SOUTHAMPTON;Southampton;ARA AMSTERDAM;VOORHAVEN;;Albert II dok APM TERMINAL;16/01/21 12:48:20;16/01/21 12:00:00;16/01/21 13:16:31;;;16/01/21 13:22:20;;;16/01/21 14:06:00;;;16/01/21 14:25:33;;;0,7;1,6;Finished;TOWING WINCH FWD / STBD;FAUX
ASS21005226;JOB21002738;SOUTHAMPTON;Southampton;MALACCA HIGHWAY;LOCK;Zuidelijk Insteekdok TOYOTA ZID;;16/01/21 09:30:00;16/01/21 10:00:00;16/01/21 09:42:55;;;16/01/21 09:57:10;;;16/01/21 11:28:37;;;16/01/21 12:00:00;;;1,5;2,5;Finished;TOWING WINCH FWD / STBD;FAUX
ASS21005169;JOB21002717;SOUTHAMPTON;Southampton;SIRIUS HIGHWAY;LOCK;;Zuidelijk Insteekdok ZID OOST;16/01/21 02:00:00;15/01/21 23:04:00;16/01/21 02:30:00;;;16/01/21 02:37:19;;;16/01/21 04:40:46;;;16/01/21 05:10:00;;;2,1;3,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21005134;JOB21002708;SOUTHAMPTON;Southampton;GEORGIY USHAKOV;VOORHAVEN;;LNG LNG TERMINAL;15/01/21 22:00:00;15/01/21 20:06:00;15/01/21 22:30:00;;;15/01/21 22:59:52;;;16/01/21 00:34:41;;;16/01/21 01:05:00;;;1,6;3,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21004933;JOB21002608;SOUTHAMPTON;Southampton;CLEAN OCEAN;FIREWATCH;Brandwacht;LNG LNG STEIGER WEST;15/01/21 12:05:02;15/01/21 12:05:00;15/01/21 12:05:07;;;15/01/21 12:05:31;;;16/01/21 00:30:00;;;16/01/21 01:00:00;;;12,4;12,9;Finished;;FAUX
ASS21004866;JOB21002553;SOUTHAMPTON;Southampton;CLEAN OCEAN;VOORHAVEN;;LNG LNG STEIGER WEST;15/01/21 09:20:00;15/01/21 10:00:00;15/01/21 10:10:00;;;15/01/21 10:34:20;;;15/01/21 11:47:36;;;15/01/21 12:00:50;;;1,2;2,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21004778;JOB21002506;SOUTHAMPTON;Southampton;EMERALD LEADER;LOCK;;Zuidelijk Insteekdok ZID WEST;15/01/21 03:45:00;15/01/21 02:50:00;15/01/21 04:15:00;;;15/01/21 04:22:17;;;15/01/21 04:53:53;;;15/01/21 05:23:00;;;0,5;1,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21004665;JOB21002461;SOUTHAMPTON;Southampton;BORE SONG;VOORHAVEN;;Geul West - ZP1 RO RO NORFOLK;14/01/21 18:25:00;14/01/21 18:16:00;14/01/21 18:55:00;;;14/01/21 19:00:00;;;14/01/21 19:35:00;;;14/01/21 20:05:00;;;0,6;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21004556;JOB21002403;SOUTHAMPTON;Southampton;AUTOPREMIER;LOCK;Zuidelijk Insteekdok ZID OOST;;14/01/21 12:03:48;14/01/21 14:45:00;14/01/21 13:50:19;;;14/01/21 13:59:16;;;14/01/21 15:04:57;;;14/01/21 15:30:00;;;1,1;3,4;Finished;TOWING WINCH FWD / STBD;FAUX
ASS21004378;JOB21002305;SOUTHAMPTON;Southampton;MSC CAMILLE;VOORHAVEN;Albert II dok APM TERMINAL;;13/01/21 22:30:00;13/01/21 23:00:00;13/01/21 23:00:00;;;13/01/21 23:00:00;;;13/01/21 23:30:00;;;13/01/21 23:59:00;;;0,5;1,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21003940;JOB21002072;SOUTHAMPTON;Southampton;GRAND CHAMPION;LOCK;Zuidelijk Insteekdok ZID OOST;;12/01/21 15:20:00;12/01/21 15:55:00;12/01/21 15:50:00;;;12/01/21 15:55:00;;;12/01/21 17:30:00;;;12/01/21 18:00:00;;;1,6;2,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21003778;JOB21001957;SOUTHAMPTON;Southampton;HOEGH TROTTER;LOCK;;Zuidelijk Insteekdok ZID WEST;12/01/21 07:45:00;12/01/21 08:30:00;12/01/21 08:30:00;;;12/01/21 08:35:00;;;12/01/21 10:20:00;;;12/01/21 10:50:00;;;1,8;3,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21003743;JOB21001953;SOUTHAMPTON;Southampton;CELINE;VOORHAVEN;;Albert II dok ALBERT II DOK;12/01/21 06:10:00;12/01/21 06:25:00;12/01/21 06:25:00;;;12/01/21 06:25:00;;;12/01/21 06:40:00;;;12/01/21 07:10:00;;;0,3;1,;Finished;;VRAI
ASS21003685;JOB21001925;SOUTHAMPTON;Southampton;MSC CAMILLE;VOORHAVEN;;Albert II dok APM TERMINAL;12/01/21 04:50:00;12/01/21 03:46:00;12/01/21 05:10:00;;;12/01/21 05:20:40;;;12/01/21 06:43:38;;;12/01/21 07:10:00;;;1,4;2,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21003651;JOB21001915;SOUTHAMPTON;Southampton;GRAND CHAMPION;LOCK;;Zuidelijk Insteekdok ZID OOST;11/01/21 23:03:00;12/01/21 00:15:00;11/01/21 23:57:41;;;12/01/21 00:11:21;;;12/01/21 02:19:16;;;12/01/21 03:20:00;;;2,1;4,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21003608;JOB21001902;SOUTHAMPTON;Southampton;COMET ACE;LOCK;Zuidelijk Insteekdok TOYOTA ZID;;11/01/21 20:20:00;11/01/21 20:25:00;11/01/21 20:25:00;;;11/01/21 20:35:00;;;11/01/21 22:00:00;;;11/01/21 22:30:00;;;1,4;2,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21003570;JOB21001892;SOUTHAMPTON;Southampton;HOEGH INCHON;LOCK;;Zuidelijk Insteekdok ZID WEST;11/01/21 17:20:00;11/01/21 16:28:00;11/01/21 17:50:00;;;11/01/21 18:00:00;;;11/01/21 20:15:00;;;11/01/21 20:20:00;;;2,3;3,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21003411;JOB21001763;SOUTHAMPTON;Southampton;SINGELGRACHT;VOORHAVEN;;Wielingendok STORA WIELINGENDOK;11/01/21 11:19:48;11/01/21 10:48:00;11/01/21 12:15:00;;;11/01/21 12:25:00;;;11/01/21 13:05:00;;;11/01/21 13:35:00;;;0,7;2,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21003359;JOB21001731;SOUTHAMPTON;Southampton;NOCC OCEANIC;LOCK;Zuidelijk Insteekdok ZID WEST;;11/01/21 09:30:00;11/01/21 10:00:00;11/01/21 09:55:00;;;11/01/21 10:05:00;;;11/01/21 11:17:46;;;11/01/21 11:18:42;;;1,2;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21003223;JOB21001662;SOUTHAMPTON;Southampton;THERMOPYLAE;SHIFT ACHTERHAVEN;K 531;Zuidelijk Insteekdok WALLENIUS K 508;10/01/21 21:30:00;09/01/21 20:44:00;10/01/21 21:40:00;;;10/01/21 21:45:00;;;10/01/21 22:20:00;;;10/01/21 22:50:00;;;0,6;1,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21003209;JOB21001637;SOUTHAMPTON;Southampton;DELHI HIGHWAY;LOCK;;Zuidelijk Insteekdok STEIGER TOYOTA;10/01/21 20:10:00;10/01/21 17:54:00;10/01/21 20:40:00;;;10/01/21 20:45:00;;;10/01/21 21:31:32;;;10/01/21 21:32:05;;;0,8;1,4;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21003109;JOB21001619;SOUTHAMPTON;Southampton;NOCC OCEANIC;SHIFT ACHTERHAVEN;Zuidelijk Insteekdok ZID OOST;Zuidelijk Insteekdok ZID WEST;10/01/21 15:30:00;10/01/21 16:00:00;10/01/21 16:00:00;;;10/01/21 16:10:00;;;10/01/21 16:42:41;;;10/01/21 17:10:00;;;0,5;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21002978;JOB21001557;SOUTHAMPTON;Southampton;CITY OF OSLO;LOCK;;Noordelijk Insteekdok ICO WEST;10/01/21 01:45:00;10/01/21 00:02:00;10/01/21 02:32:31;;;10/01/21 02:32:32;;;10/01/21 03:11:29;;;10/01/21 03:40:00;;;0,6;1,9;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21002927;JOB21001536;SOUTHAMPTON;Southampton;NOCC OCEANIC;LOCK;Ligplaats 1237, VRASENEDOK;Zuidelijk Insteekdok SRT ZID;09/01/21 21:30:00;09/01/21 16:00:00;09/01/21 22:00:00;;;09/01/21 22:10:00;;;09/01/21 23:59:00;;;10/01/21 00:30:00;;;1,8;3,;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21002813;JOB21001499;SOUTHAMPTON;Southampton;CSCL STAR;VOORHAVEN;;Albert II dok APM TERMINAL;09/01/21 14:00:00;09/01/21 13:00:00;09/01/21 14:40:00;;;09/01/21 14:50:00;;;09/01/21 15:45:00;;;09/01/21 16:15:00;;;0,9;2,3;Finished;;VRAI
ASS21002804;JOB21001493;SOUTHAMPTON;Southampton;COSCO SHIPPING GALAXY;VOORHAVEN;Albert II dok APM TERMINAL;;09/01/21 12:15:00;09/01/21 13:00:00;09/01/21 12:45:00;;;09/01/21 13:00:00;;;09/01/21 14:00:00;;;09/01/21 14:30:00;;;1,;2,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21002625;JOB21001414;SOUTHAMPTON;Southampton;EMERALD LEADER;LOCK;Zuidelijk Insteekdok TOYOTA ZID;;08/01/21 19:45:00;08/01/21 21:00:00;08/01/21 20:00:00;;;08/01/21 20:10:00;;;08/01/21 21:50:00;;;08/01/21 22:20:00;;;1,7;2,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21002584;JOB21001396;SOUTHAMPTON;Southampton;CORAL LEADER;LOCK;Zuidelijk Insteekdok ZID WEST;;08/01/21 16:00:00;08/01/21 18:45:00;08/01/21 17:30:00;;;08/01/21 17:30:00;;;08/01/21 19:05:00;;;08/01/21 19:45:00;;;1,6;3,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21002543;JOB21001368;SOUTHAMPTON;Southampton;MOSEL ACE;LOCK;Zuidelijk Insteekdok STEIGER TOYOTA;;08/01/21 14:00:00;08/01/21 14:00:00;08/01/21 14:30:00;;;08/01/21 14:30:00;;;08/01/21 16:00:00;;;08/01/21 16:30:00;;;1,5;2,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21002361;JOB21001214;SOUTHAMPTON;Southampton;EMERALD LEADER;LOCK;;Zuidelijk Insteekdok TOYOTA ZID;08/01/21 07:00:00;08/01/21 05:55:00;08/01/21 07:18:59;;;08/01/21 07:30:00;;;08/01/21 08:09:14;;;08/01/21 08:40:00;;;0,7;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21002337;JOB21001213;SOUTHAMPTON;Southampton;CORAL LEADER;SHIFT ACHTERHAVEN;;Zuidelijk Insteekdok TOYOTA ZID;08/01/21 06:03:53;08/01/21 06:10:00;08/01/21 06:20:00;;;08/01/21 06:24:29;;;08/01/21 07:00:00;;;08/01/21 07:00:00;;;0,6;0,9;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21002292;JOB21001206;SOUTHAMPTON;Southampton;TOMBARRA;LOCK;;Zuidelijk Insteekdok WALLENIUS;08/01/21 01:50:00;08/01/21 02:40:00;08/01/21 02:20:00;;;08/01/21 02:40:01;;;08/01/21 04:45:00;;;08/01/21 05:15:00;;;2,1;3,4;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21002521;JOB21001196;SOUTHAMPTON;Southampton;GLOVIS SUNLIGHT;SHIFT ACHTERHAVEN;;Zuidelijk Insteekdok ZID OOST;07/01/21 20:30:00;08/01/21 00:05:00;07/01/21 23:45:00;;;08/01/21 00:00:00;;;08/01/21 00:55:00;;;08/01/21 01:25:00;;;0,9;4,9;Finished;;VRAI
ASS21002131;JOB21001094;SOUTHAMPTON;Southampton;HORIZON HIGHWAY;LOCK;Zuidelijk Insteekdok ZID OOST;;07/01/21 13:25:00;07/01/21 14:00:00;07/01/21 13:55:00;;;07/01/21 14:00:00;;;07/01/21 15:45:00;;;07/01/21 16:15:00;;;1,8;2,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21002012;JOB21001051;SOUTHAMPTON;Southampton;GLOVIS SUNLIGHT;LOCK;;Zuidelijk Insteekdok ZID OOST;07/01/21 09:00:00;07/01/21 08:40:00;07/01/21 09:30:00;;;07/01/21 10:45:00;;;07/01/21 11:27:48;;;07/01/21 11:30:34;;;0,7;2,5;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21001980;JOB21001034;SOUTHAMPTON;Southampton;CORAL LEADER;LOCK;;Zuidelijk Insteekdok TOYOTA ZID;07/01/21 06:15:00;07/01/21 07:00:00;07/01/21 06:45:00;;;07/01/21 07:00:00;;;07/01/21 08:55:00;;;07/01/21 09:25:00;;;1,9;3,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21001921;JOB21001009;SOUTHAMPTON;Southampton;NIKOLAY URVANTSEV;VOORHAVEN;;LNG LNG TERMINAL;07/01/21 02:20:00;07/01/21 03:10:00;07/01/21 02:40:55;;;07/01/21 03:05:13;;;07/01/21 04:31:43;;;07/01/21 05:01:00;;;1,4;2,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21001910;JOB21001003;SOUTHAMPTON;Southampton;MSC BIANCA;VOORHAVEN;;Albert II dok APM TERMINAL;07/01/21 00:45:00;07/01/21 01:15:00;07/01/21 01:12:41;;;07/01/21 01:23:33;;;07/01/21 02:12:22;;;07/01/21 02:45:00;;;0,8;2,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21001875;JOB21000981;SOUTHAMPTON;Southampton;CMA CGM FORT DE FRANCE;VOORHAVEN;;Albert II dok APM TERMINAL;06/01/21 21:15:00;06/01/21 22:05:00;06/01/21 21:45:00;;;06/01/21 22:05:00;;;06/01/21 22:32:48;;;06/01/21 23:02:00;;;0,5;1,8;Finished;TOWING WINCH FWD / PORT;FAUX
ASS21001760;JOB21000927;SOUTHAMPTON;Southampton;GLORIOUS ACE;LOCK;Zuidelijk Insteekdok ZID WEST;;06/01/21 13:50:00;06/01/21 14:30:00;06/01/21 14:25:00;;;06/01/21 14:30:00;;;06/01/21 15:55:00;;;06/01/21 16:25:00;;;1,4;2,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21001624;JOB21000834;SOUTHAMPTON;Southampton;IRIS ACE;LOCK;;Zuidelijk Insteekdok STEIGER TOYOTA;06/01/21 07:05:00;06/01/21 07:30:00;06/01/21 07:25:00;;;06/01/21 07:30:00;;;06/01/21 09:40:00;;;06/01/21 10:10:00;;;2,2;3,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21001543;JOB21000795;SOUTHAMPTON;Southampton;MORNING CORNELIA;LOCK;Zuidelijk Insteekdok WALLENIUS;;05/01/21 21:00:00;05/01/21 22:05:00;05/01/21 22:00:00;;;05/01/21 22:05:00;;;05/01/21 23:40:00;;;06/01/21 00:10:00;;;1,6;3,2;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21001501;JOB21000774;SOUTHAMPTON;Southampton;PHOENIX LEADER;LOCK;Zuidelijk Insteekdok ZID WEST;Ligplaats 1303, VERREBROEKDOK;05/01/21 19:00:00;05/01/21 19:25:00;05/01/21 19:21:27;;;05/01/21 19:30:00;;;05/01/21 21:06:51;;;05/01/21 22:05:50;;;1,6;3,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21001199;JOB21000590;SOUTHAMPTON;Southampton;PHOENIX LEADER;SHIFT ACHTERHAVEN;Zuidelijk Insteekdok TOYOTA ZID;;05/01/21 05:45:00;05/01/21 06:20:00;05/01/21 06:15:00;;;05/01/21 06:20:00;;;05/01/21 07:15:00;;;05/01/21 07:45:00;;;0,9;2,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21001189;JOB21000584;SOUTHAMPTON;Southampton;GLORIOUS ACE;LOCK;Ligplaats 1237, VRASENEDOK;Zuidelijk Insteekdok ZID WEST;05/01/21 03:50:00;05/01/21 04:40:00;05/01/21 04:29:13;;;05/01/21 04:37:55;;;05/01/21 05:15:00;;;05/01/21 05:45:00;;;0,6;1,9;Finished;TOWING WINCH FWD / STBD;VRAI
ASS21001038;JOB21000507;SOUTHAMPTON;Southampton;EVER GOVERN;VOORHAVEN;Albert II dok APM TERMINAL;;04/01/21 16:15:00;04/01/21 17:20:00;04/01/21 16:45:00;;;04/01/21 17:35:00;;;04/01/21 18:20:00;;;04/01/21 18:50:00;;;0,8;2,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21000997;JOB21000460;SOUTHAMPTON;Southampton;PEGASUS ACE;VOORHAVEN;Visartsluis - ZP1 OCHZ WESTERHOOFD;;04/01/21 13:00:00;04/01/21 14:10:00;04/01/21 14:10:00;;;04/01/21 14:10:00;;;04/01/21 14:35:00;;;04/01/21 15:05:00;;;0,4;2,1;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21000873;JOB21000371;SOUTHAMPTON;Southampton;PHOENIX LEADER;LOCK;;Zuidelijk Insteekdok TOYOTA ZID;04/01/21 08:05:00;04/01/21 09:15:00;04/01/21 09:00:00;;;04/01/21 09:15:00;;;04/01/21 09:45:00;;;04/01/21 10:15:00;;;0,5;2,2;Finished;TOWING WINCH FWD / STBD;VRAI
ASS21000726;JOB21000318;SOUTHAMPTON;Southampton;TOMBARRA;LOCK;Zuidelijk Insteekdok WALLENIUS;;03/01/21 18:15:00;03/01/21 19:55:00;03/01/21 19:46:08;;;03/01/21 19:55:00;;;03/01/21 21:18:52;;;03/01/21 21:50:00;;;1,4;3,6;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21000623;JOB21000291;SOUTHAMPTON;Southampton;PEGASUS ACE;VOORHAVEN;;Visartsluis - ZP1 OCHZ WESTERHOOFD;03/01/21 12:35:00;03/01/21 13:05:00;03/01/21 13:00:00;;;03/01/21 13:05:00;;;03/01/21 13:50:00;;;03/01/21 14:20:00;;;0,8;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21000533;JOB21000259;SOUTHAMPTON;Southampton;EVER GOVERN;VOORHAVEN;;Albert II dok APM TERMINAL;03/01/21 04:45:00;03/01/21 05:35:00;03/01/21 05:30:00;;;03/01/21 05:35:00;;;03/01/21 06:35:00;;;03/01/21 07:05:00;;;1,;2,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21000522;JOB21000256;SOUTHAMPTON;Southampton;OOCL GERMANY;VOORHAVEN;Albert II dok APM TERMINAL;;03/01/21 03:30:00;03/01/21 03:55:00;03/01/21 04:00:00;;;03/01/21 04:01:44;;;03/01/21 04:40:47;;;03/01/21 05:10:00;;;0,7;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21000459;JOB21000229;SOUTHAMPTON;Southampton;EDUARD TOLL;VOORHAVEN;LNG LNG TERMINAL;;02/01/21 21:15:00;02/01/21 22:00:00;02/01/21 21:44:40;;;02/01/21 22:05:00;;;02/01/21 22:45:00;;;02/01/21 23:15:00;;;0,7;2,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21000269;JOB21000129;SOUTHAMPTON;Southampton;GLOVIS SOLOMON;LOCK;;Zuidelijk Insteekdok ZID WEST;02/01/21 07:25:00;02/01/21 08:05:00;02/01/21 07:50:00;;;02/01/21 08:00:00;;;02/01/21 08:35:00;;;02/01/21 09:05:00;;;0,6;1,7;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21000227;JOB21000115;SOUTHAMPTON;Southampton;EVER GOVERN;VOORHAVEN;Albert II dok APM TERMINAL;;02/01/21 02:45:00;02/01/21 03:40:00;02/01/21 03:15:00;;;02/01/21 03:45:00;;;02/01/21 04:12:20;;;02/01/21 04:45:00;;;0,5;2,;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21000138;JOB21000071;SOUTHAMPTON;Southampton;EDUARD TOLL;VOORHAVEN;;LNG LNG TERMINAL;01/01/21 16:20:00;01/01/21 17:05:00;01/01/21 17:00:00;;;01/01/21 17:05:00;;;01/01/21 19:05:00;;;01/01/21 19:35:00;;;2,;3,3;Finished;TOWING WINCH FWD / PORT;VRAI
ASS21000045;JOB21000027;SOUTHAMPTON;Southampton;EVER GOVERN;VOORHAVEN;;Albert II dok APM TERMINAL;01/01/21 09:35:00;01/01/21 10:05:00;01/01/21 10:00:00;;;01/01/21 10:05:00;;;01/01/21 10:55:00;;;01/01/21 11:25:00;;;0,8;1,8;Finished;TOWING WINCH FWD / PORT;VRAI
